学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
CHEMISTRY,ZHEJIANG A&F UNIVERSITY,958,1149,25107,21.850
CHEMISTRY,TIANJIN NORMAL UNIVERSITY,962,1311,24955,19.040
CHEMISTRY,"SHENZHEN RESEARCH INSTITUTE, THE HONG KONG UNIVERSITY OF SCIENCE & TECHNOLOGY",969,249,24674,99.090
CHEMISTRY,LIAONING UNIVERSITY,973,1416,24538,17.330
CHEMISTRY,SHANTOU UNIVERSITY,974,1145,24537,21.430
CHEMISTRY,SHANGHAI UNIVERSITY OF ENGINEERING SCIENCE,977,1653,24364,14.740
CHEMISTRY,DONGGUAN UNIVERSITY OF TECHNOLOGY,992,1162,23983,20.640
CHEMISTRY,NANYANG NORMAL COLLEGE,998,897,23662,26.380
CHEMISTRY,"THE CHINESE UNIVERSITY OF HONG KONG, SHENZHEN",999,1090,23645,21.690
CHEMISTRY,SHANDONG AGRICULTURAL UNIVERSITY,1006,1128,23511,20.840
CHEMISTRY,"YANTAI INSTITUTE OF COASTAL ZONE RESEARCH, CAS",1013,598,23156,38.720
CHEMISTRY,HUAIBEI NORMAL UNIVERSITY,1020,920,23012,25.010
CHEMISTRY,YANCHENG INSTITUTE OF TECHNOLOGY,1021,1440,22994,15.970
CHEMISTRY,"INSTITUTE OF URBAN ENVIRONMENT, CAS",1024,759,22768,30.000
CHEMISTRY,BEIJING JIAOTONG UNIVERSITY,1031,1197,22552,18.840
CHEMISTRY,SICHUAN AGRICULTURAL UNIVERSITY,1035,1193,22474,18.840
CHEMISTRY,JIANGXI SCIENCE & TECHNOLOGY NORMAL UNIVERSITY,1051,1363,21988,16.130
CHEMISTRY,BEIJING COMPUTATIONAL SCIENCE RESEARCH CENTER (CSRC),1063,569,21807,38.330
CHEMISTRY,NORTH CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY,1066,1209,21769,18.010
CHEMISTRY,JILIN NORMAL UNIVERSITY,1069,1208,21739,18.000
CHEMISTRY,XINYANG NORMAL UNIVERSITY,1085,890,21365,24.010
CHEMISTRY,"INNOVATION ACADEMY FOR PRECISION MEASUREMENT SCIENCE & TECHNOLOGY, CAS",1091,969,21232,21.910
CHEMISTRY,XI'AN UNIVERSITY OF ARCHITECTURE & TECHNOLOGY,1092,1349,21224,15.730
CHEMISTRY,GUANGDONG PHARMACEUTICAL UNIVERSITY,1094,1427,21208,14.860
CHEMISTRY,CHINA WEST NORMAL UNIVERSITY,1095,892,21166,23.730
CHEMISTRY,NAVAL MEDICAL UNIVERSITY,1099,1107,21035,19.000
CHEMISTRY,HARBIN UNIVERSITY OF SCIENCE & TECHNOLOGY,1102,1184,20964,17.710
CHEMISTRY,NORTHEAST AGRICULTURAL UNIVERSITY - CHINA,1105,1161,20892,17.990
CHEMISTRY,FUJIAN MEDICAL UNIVERSITY,1108,1261,20811,16.500
CHEMISTRY,ANHUI AGRICULTURAL UNIVERSITY,1109,1008,20790,20.620
CHEMISTRY,LINYI UNIVERSITY,1113,1168,20706,17.730
CHEMISTRY,WUYI UNIVERSITY,1117,1175,20555,17.490
CHEMISTRY,CHONGQING MEDICAL UNIVERSITY,1120,1372,20427,14.890
CHEMISTRY,CHANG'AN UNIVERSITY,1122,1199,20380,17.000
CHEMISTRY,CHANGCHUN UNIVERSITY OF TECHNOLOGY,1130,1462,20254,13.850
CHEMISTRY,"GUANGZHOU INSTITUTE OF ENERGY CONVERSION, CAS",1137,968,20040,20.700
CHEMISTRY,COLLABORATIVE INNOVATION CENTER OF QUANTUM MATTER,1140,381,19991,52.470
CHEMISTRY,SICHUAN UNIVERSITY OF SCIENCE & ENGINEERING,1152,1541,19822,12.860
CHEMISTRY,WESTLAKE UNIVERSITY,1163,945,19626,20.770
CHEMISTRY,XI'AN UNIVERSITY OF TECHNOLOGY,1167,1227,19593,15.970
CHEMISTRY,GUANGDONG ACADEMY OF SCIENCES,1172,1141,19517,17.110
CHEMISTRY,CHENGDU UNIVERSITY OF TECHNOLOGY,1174,1632,19506,11.950
CHEMISTRY,JISHOU UNIVERSITY,1177,495,19389,39.170
CHEMISTRY,XI'AN UNIVERSITY OF SCIENCE & TECHNOLOGY,1179,1379,19325,14.010
CHEMISTRY,ANHUI UNIVERSITY OF SCIENCE & TECHNOLOGY,1188,1576,19097,12.120
CHEMISTRY,HAIHE LABORATORY OF SUSTAINABLE CHEMICAL TRANSFORMATIONS,1201,1104,18833,17.060
CHEMISTRY,SHANGHAI UNIVERSITY OF ELECTRIC POWER,1202,880,18795,21.360
CHEMISTRY,HEBEI UNIVERSITY OF SCIENCE & TECHNOLOGY,1205,1218,18759,15.400
CHEMISTRY,SHANXI NORMAL UNIVERSITY,1208,1280,18731,14.630
CHEMISTRY,LIAONING PETROCHEMICAL UNIVERSITY,1210,1317,18704,14.200
CHEMISTRY,SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES,1222,1264,18492,14.630
CHEMISTRY,HEBEI NORMAL UNIVERSITY,1237,1174,18219,15.520
CHEMISTRY,XIDIAN UNIVERSITY,1241,1297,18190,14.020
CHEMISTRY,GUANGZHOU MEDICAL UNIVERSITY,1244,970,18040,18.600
CHEMISTRY,ARMY MEDICAL UNIVERSITY,1247,738,17985,24.370
CHEMISTRY,HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY,1249,1336,17899,13.400
CHEMISTRY,SHENYANG UNIVERSITY OF CHEMICAL TECHNOLOGY,1256,1461,17734,12.140
CHEMISTRY,GUILIN UNIVERSITY OF ELECTRONIC TECHNOLOGY,1261,1144,17616,15.400
CHEMISTRY,HUNAN UNIVERSITY OF TECHNOLOGY,1263,768,17584,22.900
CHEMISTRY,CENTRAL SOUTH UNIVERSITY OF FORESTRY & TECHNOLOGY,1266,888,17560,19.770
CHEMISTRY,HEBEI AGRICULTURAL UNIVERSITY,1271,950,17490,18.410
CHEMISTRY,NORTH MINZU UNIVERSITY,1275,825,17447,21.150
CHEMISTRY,HUBEI UNIVERSITY OF TECHNOLOGY,1282,1180,17312,14.670
CHEMISTRY,FOSHAN UNIVERSITY,1290,880,17174,19.520
CHEMISTRY,"CHANGCHUN INSTITUTE OF OPTICS, FINE MECHANICS & PHYSICS, CAS",1293,960,17078,17.790
CHEMISTRY,CAPITAL MEDICAL UNIVERSITY,1298,1157,16949,14.650
CHEMISTRY,SHAOXING UNIVERSITY,1314,978,16745,17.120
CHEMISTRY,"SHENZHEN RESEARCH INSTITUTE, CITY UNIVERSITY OF HONG KONG",1315,459,16706,36.400
CHEMISTRY,SHANGHAI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE,1332,1100,16322,14.840
CHEMISTRY,"INSTITUTE OF CHEMICAL INDUSTRY OF FOREST PRODUCTS, CAF",1334,710,16309,22.970
CHEMISTRY,YANGTZE UNIVERSITY,1339,1453,16227,11.170
CHEMISTRY,ZHEJIANG OCEAN UNIVERSITY,1342,610,16220,26.590
CHEMISTRY,NATIONAL UNIVERSITY OF DEFENSE TECHNOLOGY - CHINA,1357,1227,16056,13.090
CHEMISTRY,ACADEMY OF MILITARY MEDICAL SCIENCES - CHINA,1365,838,15971,19.060
CHEMISTRY,GANNAN NORMAL UNIVERSITY,1372,720,15882,22.060
