total_subjects,top_subjects,high_subjects,medium_subjects,other_subjects,total_documents,total_cites,avg_cites_per_paper,subjects_in_top_500_count,university_name,cluster
5,0,0,4,1,5507.0,158111.0,25.412,0,BELLVITGE UNIVERSITY HOSPITAL,0
1,0,0,0,1,8.0,7467.0,933.38,0,LYNN INST,0
2,0,0,1,1,4555.0,85324.0,33.269999999999996,0,NIPPON MEDICAL SCHOOL,0
2,0,0,0,2,822.0,8180.0,10.280000000000001,0,INSTITUTO NACIONAL DE INVESTIGACION AGROPECUARIA URUGUAY (INIA),0
1,0,0,0,1,53.0,17508.0,330.34,0,UNIV LIBERIA,0
1,0,0,0,1,1058.0,28563.0,27.0,0,ATRIUM HLTH,0
1,0,0,0,1,430.0,3190.0,7.42,0,MIDDLE TENNESSEE STATE UNIVERSITY,0
4,0,2,2,0,4179.0,67354.0,18.4425,2,INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA (INTA),0
1,0,0,0,1,8.0,7467.0,933.38,0,IRYOUHOUIJNEIWAKAI MINAMIAKATSUKA CLIN,0
1,0,0,0,1,86.0,5144.0,59.81,0,YORK HOSP,0
2,0,0,0,2,205.0,16595.0,88.47,0,A*STAR - INSTITUTE OF MEDICAL BIOLOGY (IMB),0
1,0,0,0,1,272.0,4659.0,17.13,0,ST CHRISTOPHERS HOSP CHILDREN,0
10,0,1,6,3,19590.0,298010.0,16.935999999999996,1,CATHOLIC UNIVERSITY OF KOREA,2
5,0,0,2,3,8675.0,99106.0,12.040000000000001,0,SILESIAN UNIVERSITY OF TECHNOLOGY,2
1,0,0,0,1,2.0,4675.0,2337.5,0,PUBL HLTH YOUTH SOC NEPAL,0
1,0,0,0,1,11.0,7659.0,696.27,0,CLIN HORIKAWA,0
1,0,0,0,1,363.0,7548.0,20.79,0,HEALTH SCIENCES CENTRE WINNIPEG,0
9,0,1,6,2,7823.0,203265.0,25.44222222222222,1,UNIVERSITY OF PLYMOUTH,2
1,0,0,0,1,861.0,20278.0,23.55,0,NETHERLANDS COMPREHENS CANC ORG IKNL,0
11,0,3,2,6,8649.0,194627.0,25.499090909090906,3,BRIGHAM YOUNG UNIVERSITY,2
1,0,0,0,1,692.0,19634.0,28.37,0,INSTITUT D'INVESTIGACIO BIOMEDICA DE GIRONA (IDIBGI),0
2,0,0,1,1,3250.0,92945.0,75.9,0,UNIVERSITY HOSPITAL OF PARMA,0
1,0,0,0,1,322.0,16411.0,50.97,0,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,0
1,0,0,0,1,3.0,6906.0,2302.0,0,CTR DIS BURDEN,0
1,0,0,0,1,471.0,8673.0,18.41,0,UNIVERSITE DE TECHNOLOGIE DE TROYES,0
3,0,0,1,2,1302.0,40149.0,30.843333333333334,0,NATIONAL INSTITUTE OF GENETICS (NIG) - JAPAN,0
2,0,0,0,2,349.0,14641.0,71.975,0,INSTITUTO DE INVESTIGACION SANITARIA LA FE (IIS LA FE),0
2,0,1,0,1,2519.0,78291.0,30.880000000000003,1,NATIONAL HOSPITAL FOR NEUROLOGY & NEUROSURGERY,0
1,0,0,0,1,541.0,5409.0,10.0,0,DALIN TZU CHI HOSPITAL,0
1,0,0,0,1,409.0,9260.0,22.64,0,FINNISH CANCER REGISTRY,0
1,0,1,0,0,1787.0,30620.0,17.13,1,"INSTITUTE OF GEOLOGY, CEA",0
2,0,0,1,1,2376.0,15020.0,6.220000000000001,0,COLEGIO DE POSTGRADUADOS - MEXICO,0
1,0,0,0,1,177.0,3146.0,17.77,0,ROYAL SOC THAILAND,0
5,0,2,1,2,3213.0,82302.0,25.542,2,"SHENYANG INSTITUTE OF APPLIED ECOLOGY, CAS",0
1,0,0,0,1,67.0,13870.0,207.01,0,GLAXOSMITHKLINE BELGIUM,0
1,0,0,0,1,346.0,5175.0,14.96,0,KEY LAB CANC PREVENT & THERAPY,0
10,2,1,6,1,25726.0,739939.0,25.156,3,BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY,2
14,4,4,3,3,42507.0,1194809.0,25.045714285714286,8,HUNAN UNIVERSITY,1
10,0,3,3,4,15542.0,363714.0,22.353,3,NATIONAL TSING HUA UNIVERSITY,2
1,0,0,0,1,16.0,25482.0,1592.62,0,ABT ASSOCIATES NEPAL,0
1,0,0,0,1,19.0,14253.0,750.16,0,SHAIKH KHALIFA BIN ZAYED AL NAHYAN MED COLL,0
3,0,2,0,1,2975.0,53572.0,18.996666666666666,2,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,0
6,0,0,3,3,4014.0,77460.0,19.35,0,UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA,2
1,0,0,0,1,1.0,4632.0,4632.0,0,GOVERNMENT,3
1,0,0,0,1,312.0,4271.0,13.69,0,SYLHET AGRICULTURAL UNIVERSITY,0
3,0,0,0,3,428.0,22547.0,52.78666666666667,0,SUSTAINABLE DEV RES INST ECON & SOC BEIJING,0
2,0,0,1,1,688.0,21730.0,57.92,0,PARNASSIA PSYCHIATRIC INSTITUTE,0
3,0,0,2,1,1744.0,27190.0,18.77,0,BOWLING GREEN STATE UNIVERSITY,0
1,0,0,1,0,698.0,7118.0,10.2,0,INSTITUT D'ETUDES POLITIQUES PARIS (SCIENCES PO),0
1,0,0,0,1,313.0,6307.0,20.15,0,ASST GAETANO PINI CTO,0
2,0,0,1,1,990.0,51272.0,76.055,0,IRCCS REGINA ELENA,0
1,0,0,0,1,129.0,5706.0,44.23,0,OCTAPHARMA,0
2,0,0,0,2,1776.0,20989.0,12.07,0,HANBAT NATIONAL UNIVERSITY,0
15,0,7,4,4,15021.0,361350.0,24.62066666666666,7,UNIVERSITY OF VICTORIA,2
5,0,0,1,4,2739.0,51745.0,17.73,0,SUNWAY UNIVERSITY,2
6,0,3,2,1,6010.0,254248.0,42.23166666666666,3,NATIONAL RENEWABLE ENERGY LABORATORY - USA,0
1,0,0,0,1,675.0,8374.0,12.41,0,OSAKA POLICE HOSPITAL,0
4,0,0,1,3,1651.0,34024.0,22.825,0,UNIVERSITAT TRIER,0
1,0,0,0,1,664.0,7313.0,11.01,0,BEIJING INST CONTROL ENGN,0
1,0,0,0,1,223.0,5363.0,24.05,0,FDN TOSCANA G MONASTERIO,0
9,0,0,6,3,5915.0,204776.0,32.224444444444444,0,UNIVERSITY OF THE PHILIPPINES SYSTEM,2
2,0,0,1,1,1969.0,18305.0,9.54,0,HENAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE,0
4,0,1,0,3,1235.0,30299.0,59.6025,1,BARUCH COLLEGE (CUNY),0
1,0,0,0,1,271.0,8525.0,31.46,0,DESSAU MEDICAL CENTER,0
2,0,0,2,0,2709.0,92673.0,31.375,0,NATIONAL CENTER FOR CHILD HEALTH & DEVELOPMENT - JAPAN,0
1,0,0,0,1,189.0,4711.0,24.93,0,HUNAN ACAD FORESTRY,0
1,0,0,0,1,162.0,8081.0,49.88,0,FUJIAN PROV CANC HOSP,0
15,0,6,8,1,15912.0,298224.0,20.466666666666665,6,AUBURN UNIVERSITY,1
1,0,0,0,1,685.0,9697.0,14.16,0,CENTER FOR PHYSICAL SCIENCES & TECHNOLOGY - LITHUANIA,0
1,0,0,0,1,1.0,4632.0,4632.0,0,NONCOMMUNICABLE DIS REESEARCH CTR,3
3,0,0,2,1,2337.0,85135.0,66.55666666666666,0,PRINCESS MAXIMA CENTER,0
1,0,0,1,0,736.0,19551.0,26.56,0,LAB NAZL FRASCATI,0
1,0,0,0,1,29.0,5807.0,200.24,0,DR A RAMACHANDRANS DIABET HOSP,0
1,0,0,0,1,448.0,7047.0,15.73,0,PATHWEST LABORATORY MEDICINE,0
1,0,0,0,1,170.0,8867.0,52.16,0,UNIVERSIDAD AUTONOMA DE BUCARAMANGA,0
16,3,10,2,1,42821.0,853080.0,18.588124999999998,13,BEIJING NORMAL UNIVERSITY,1
2,0,1,1,0,1657.0,28138.0,16.810000000000002,1,VIENNA UNIVERSITY OF ECONOMICS & BUSINESS,0
1,0,0,0,1,167.0,4822.0,28.87,0,ISRAEL DEF FORCES MED CORPS,0
4,0,0,0,4,1282.0,24706.0,19.28,0,ASIAN INSTITUTE OF TECHNOLOGY,2
3,0,0,1,2,1148.0,39616.0,38.03333333333333,0,INST COLOR SCI & TECHNOL,0
7,0,3,2,2,12668.0,373883.0,29.435714285714283,3,NATIONAL INSTITUTE OF STANDARDS & TECHNOLOGY (NIST) - USA,2
6,0,0,2,4,4900.0,122401.0,37.42333333333334,0,UNIVERSITY OF SPLIT,2
1,0,0,0,1,55.0,12356.0,224.65,0,CHU TIVOLI,0
1,0,0,0,1,8.0,7467.0,933.38,0,SOUTHWEST CLIN TRIAL,0
14,0,7,5,2,15901.0,368940.0,23.654285714285717,7,UNIVERSITY OF NOTRE DAME,1
1,0,0,0,1,75.0,4314.0,57.52,0,CANADIAN HEART RESEARCH CENTRE,0
1,0,0,0,1,201.0,2058.0,10.24,0,HELMUT SCHMIDT UNIVERSITY,0
2,0,0,0,2,181.0,11313.0,370.66,0,PANASONIC,0
1,0,0,0,1,1731.0,75856.0,43.82,0,INSTITUT JULES BORDET,0
2,0,1,0,1,962.0,14898.0,15.175,1,CHINA MOBILE,0
6,0,0,0,6,2491.0,47014.0,19.548333333333336,0,PONDICHERRY UNIVERSITY,2
1,0,0,0,1,83.0,46002.0,554.24,0,NATL UNIV MALAYSIA,0
1,0,0,0,1,28.0,11904.0,425.14,0,NATL FOOD & NUTR INST,0
1,0,0,0,1,7.0,17729.0,2532.71,0,ORG PREVENT BLINDNESS,0
3,0,0,2,1,4987.0,132112.0,30.116666666666664,0,AZIENDA OSPEDALIERA UNIVERSITARIA INTEGRATA VERONA,0
1,0,0,0,1,203.0,3332.0,16.41,0,ALL-RUSSIAN INSTITUTE OF PLANT PROTECTION,0
2,0,0,0,2,2444.0,55825.0,19.7,0,CREIGHTON UNIVERSITY,0
1,0,0,0,1,353.0,17365.0,49.19,0,SWEDISH CANCER INSTITUTE,0
20,0,15,2,3,37008.0,888594.0,24.0195,15,UNIVERSITY OF ILLINOIS CHICAGO,1
1,0,0,0,1,827.0,23115.0,27.95,0,IRCCS ISTITUTO ORTOPEDICO RIZZOLI,0
1,0,0,0,1,8.0,7467.0,933.38,0,Q&T RES OUTAOUAIS,0
1,0,0,0,1,16.0,26942.0,1683.88,0,SOUTH ASIAN PUBL HLTH FORUM,0
1,0,0,0,1,64.0,6220.0,97.19,0,NATIONAL INSTITUTE RHEUMATOLOGY & PHYSIOTHERAPY,0
8,0,4,2,2,6402.0,169140.0,25.482499999999998,4,ROYAL HOLLOWAY UNIVERSITY LONDON,2
1,0,0,0,1,187.0,5072.0,27.12,0,GRP HOSP DIACONESSES CROIX ST SIMON,0
1,0,0,0,1,570.0,30369.0,53.28,0,THOMAYER HOSPITAL,0
2,0,0,0,2,617.0,13535.0,22.240000000000002,0,UNIVERSITY OF MALAYSIA SARAWAK,0
1,0,0,0,1,127.0,2039.0,16.06,0,INSTITUT FUR WELTWIRTSCHAFT AN DER UNIVERSITAT KIEL (IFW),0
1,0,0,0,1,782.0,31237.0,39.95,0,CENTRE JEAN PERRIN,0
1,0,0,0,1,367.0,12485.0,34.02,0,WESLEY HOSPITAL,0
1,0,0,0,1,8.0,7467.0,933.38,0,KERNODLE CLIN,0
2,0,0,1,1,1613.0,37975.0,23.875,0,ST. ANNE'S UNIVERSITY HOSPITAL BRNO (FNUSA),0
20,2,16,2,0,53508.0,1412071.0,24.0825,18,AIX-MARSEILLE UNIVERSITE,1
2,0,0,1,1,309.0,19725.0,109.29,0,ORGANISATION FOR ECONOMIC CO-OPERATION & DEVELOPMENT (OECD),0
1,0,0,0,1,2.0,6025.0,3012.5,0,CLIN MICROBIOL & PARASITOL UNIT,3
9,0,3,3,3,12448.0,260235.0,20.403333333333332,3,UNITED STATES NAVY,2
1,0,0,0,1,21.0,10239.0,487.57,0,CTR RES ENVIRONM EPIDEMIOL,0
1,0,0,0,1,11.0,8170.0,742.73,0,CTR MED VIAMONTE,0
1,0,0,0,1,38.0,29361.0,772.66,0,SAUDI MINIST HLTH,0
1,0,0,0,1,110.0,4665.0,42.41,0,UNIV HOSP BRISTOL NHS TRUST,0
1,0,0,0,1,841.0,4062.0,4.83,0,TYUMEN STATE UNIVERSITY,0
1,0,0,0,1,380.0,6845.0,18.01,0,HUNAN INSTITUTE OF SCIENCE & TECHNOLOGY,0
1,0,0,0,1,766.0,8003.0,10.45,0,CANGZHOU CENT HOSP,0
1,0,0,0,1,5.0,11062.0,2212.4,0,PUNJAB UNIV,0
1,0,0,0,1,13.0,15637.0,1202.85,0,QUANTACHROME INSTRUMENTS,0
1,0,0,0,1,91.0,8066.0,88.64,0,INSTITUTE OF ENDOCRINOLOGY - PRAGUE,0
1,0,0,0,1,227.0,3739.0,16.47,0,JOHN JAY COLLEGE OF CRIMINAL JUSTICE (CUNY),0
1,0,0,0,1,242.0,5477.0,22.63,0,OSPED MARE,0
1,0,0,0,1,458.0,13133.0,28.67,0,SAINT JOSEPH MERCY HEALTH SYSTEM (SJMHS),0
1,0,0,0,1,536.0,7557.0,14.1,0,AZIENDA OSPEDALIERA VITO FAZZI,0
17,0,10,6,1,25401.0,634488.0,24.932352941176475,10,"UNIVERSITY AT BUFFALO, SUNY",1
1,0,0,0,1,8.0,7467.0,933.38,0,DIABET & ENDOCRINE UNIT,0
1,0,0,0,1,148.0,16756.0,113.22,0,INST CLIN EVALUAT SCI,0
1,0,0,0,1,549.0,5971.0,10.88,0,INSTITUTE OF VERTEBRATE BIOLOGY OF THE CZECH ACADEMY OF SCIENCES,0
1,0,0,0,1,127.0,9749.0,76.76,0,UNIVERSIDAD PANAMERICANA - CIUDAD DE MEXICO,0
1,0,0,0,1,68.0,8719.0,128.22,0,QUEEN SIRIKIT NATL INST CHILD HLTH,0
1,0,0,0,1,134.0,6141.0,45.83,0,BEIJING INST OTOLARYNGOL,0
1,0,0,0,1,1.0,4611.0,4611.0,0,LUDWIG CTR & HOWARD HUGHES MED INST JOHNS HOPKINS,3
1,0,0,0,1,18.0,7674.0,426.33,0,TASHKENT INST POSTGRAD MED EDUC,0
3,0,1,0,2,1138.0,24899.0,21.47333333333333,1,PIRBRIGHT INSTITUTE,0
1,0,0,0,1,402.0,8426.0,20.96,0,CHU GUADELOUPE,0
1,0,0,0,1,317.0,8948.0,28.23,0,HULL UNIV TEACHING HOSP NHS TRUST,0
1,0,0,0,1,2061.0,38430.0,18.65,0,GENERAL UNIVERSITY HOSPITAL OF ALICANTE,0
2,0,0,1,1,2460.0,20574.0,11.665,0,SEVERTSOV INSTITUTE OF ECOLOGY & EVOLUTION,0
1,0,0,0,1,397.0,12444.0,31.35,0,HONG KONG SANAT & HOSP,0
10,0,1,5,4,12231.0,213389.0,17.029999999999994,1,AL AZHAR UNIVERSITY,2
1,0,0,0,1,163.0,4861.0,29.82,0,TOKAI CENT HOSP,0
1,0,0,0,1,1013.0,26460.0,26.12,0,ROYAL MANCHESTER CHILDREN'S HOSPITAL,0
1,0,0,0,1,192.0,4479.0,23.33,0,CANC INST WIA,0
17,0,10,6,1,18684.0,601156.0,34.24411764705882,10,NORTHEASTERN UNIVERSITY,1
1,0,0,0,1,17.0,10730.0,631.18,0,CAROLINA HLTH SPECIALISTS,0
1,0,0,0,1,291.0,26952.0,92.62,0,GOLD COAST HEALTH,0
1,0,0,0,1,333.0,2642.0,7.93,0,ELON UNIVERSITY,0
10,0,0,3,7,4225.0,130749.0,29.229999999999997,0,CITY COLLEGE OF NEW YORK (CUNY),2
19,2,7,6,4,26646.0,646861.0,24.317894736842103,9,COLORADO STATE UNIVERSITY SYSTEM,1
1,0,0,0,1,905.0,58095.0,64.19,0,AINTREE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,0
1,0,0,0,1,83.0,10761.0,129.65,0,"NATIONAL INSTITUTE OF OCCUPATIONAL HEALTH & POISON CONTROL, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION",0
7,0,0,3,4,6181.0,126554.0,30.29,0,UNIVERSIDADE FEDERAL DE UBERLANDIA,2
1,0,0,0,1,367.0,2390.0,6.51,0,UNIV PARIS LUMIERES COMUE,0
2,0,0,0,2,1263.0,20925.0,17.3,0,SHAHID RAJAEE TEACHER TRAINING UNIVERSITY (SRTTU),0
1,0,0,0,1,301.0,5836.0,19.39,0,OTSUKA PHARMACEUTICAL,0
2,0,1,0,1,3465.0,69005.0,18.02,1,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,0
1,0,0,0,1,25.0,11232.0,449.28,0,HEART FDN,0
2,0,0,1,1,774.0,10387.0,13.45,0,ADELPHI UNIVERSITY,0
2,0,0,0,2,851.0,12940.0,17.38,0,HEFEI COMPREHENS NATL SCI CTR,0
1,0,0,0,1,361.0,10189.0,28.22,0,PEKING TSINGHUA CTR LIFE SCI,0
8,0,4,3,1,16987.0,232824.0,12.48,4,AGH UNIVERSITY OF KRAKOW,2
6,0,0,0,6,2313.0,44980.0,28.668333333333337,0,SABANCI UNIVERSITY,2
2,0,0,1,1,963.0,13135.0,13.555,0,HEBEI ACADEMY OF AGRICULTURAL & FORESTRY SCIENCES,0
2,0,0,1,1,1470.0,21964.0,17.005,0,EL COLEGIO DE LA FRONTERA SUR (ECOSUR),0
1,0,0,0,1,227.0,4579.0,20.17,0,ULSS 5 POLESANA,0
4,0,1,0,3,789.0,37045.0,48.152499999999996,1,TORRENS UNIVERSITY AUSTRALIA,0
2,0,0,1,1,1740.0,35195.0,18.2,0,ADIYAMAN UNIVERSITY,0
1,0,0,0,1,699.0,10406.0,14.89,0,CSIC - INSTITUTO DE CERAMICA Y VIDRIO (ICV),0
1,0,0,0,1,419.0,11018.0,26.3,0,HEART RESEARCH INSTITUTE,0
16,1,9,3,3,29531.0,807777.0,26.753750000000004,10,JOHANNES GUTENBERG UNIVERSITY OF MAINZ,1
1,0,0,0,1,257.0,5977.0,23.26,0,ROYAL UNITED HOSP BATH NHS FDN TRUST,0
4,0,0,3,1,4871.0,108119.0,18.265,0,KING SAUD BIN ABDULAZIZ UNIVERSITY FOR HEALTH SCIENCES,0
9,0,1,2,6,8429.0,120077.0,13.484444444444442,1,PRINCE OF SONGKLA UNIVERSITY,2
7,0,2,2,3,5377.0,88614.0,20.25142857142857,2,UNIVERSITY OF VETERINARY MEDICINE VIENNA,2
2,0,0,0,2,824.0,18835.0,23.78,0,ECOLE NATIONALE SUPERIEURE DE CHIMIE DE RENNES (ENSCR),0
1,0,0,0,1,140.0,9190.0,65.64,0,DERMATOLOGIKUM HAMBURG,0
1,0,0,0,1,567.0,9087.0,16.03,0,MESEGUER GENERAL UNIVERSITY HOSPITAL MORALES,0
2,0,0,1,1,1249.0,28233.0,20.92,0,CATHOLIC UNIVERSITY OF AMERICA,0
1,0,0,0,1,340.0,10821.0,31.83,0,MIAMI CANC INST,0
1,0,0,0,1,1116.0,38930.0,34.88,0,VIRGINIA MASON MEDICAL CENTER,0
1,0,0,0,1,538.0,6753.0,12.55,0,NED UNIVERSITY OF ENGINEERING & TECHNOLOGY,0
1,0,0,0,1,160.0,5565.0,34.78,0,SAARLAND CANC REGISTRY,0
15,0,5,9,1,26706.0,588339.0,22.448666666666664,5,RUHR UNIVERSITY BOCHUM,1
12,0,4,3,5,19365.0,347441.0,18.479166666666668,4,INDIAN INSTITUTE OF SCIENCE (IISC) - BANGALORE,2
2,0,0,0,2,486.0,11644.0,24.005000000000003,0,CENTERS FOR MEDICARE & MEDICAID SERVICES,0
3,0,0,2,1,2653.0,68927.0,22.156666666666666,0,MENZIES HEALTH INSTITUTE QUEENSLAND,0
2,0,0,0,2,496.0,13036.0,26.375,0,POPULATION COUNCIL,0
1,0,0,0,1,403.0,10268.0,25.48,0,SHANGHAI ACAD ENVIRONM SCI,0
1,0,0,0,1,304.0,8709.0,28.65,0,GARTNAVEL ROYAL HOSPITAL,0
1,0,0,0,1,2480.0,49133.0,19.81,0,WAKAYAMA MEDICAL UNIVERSITY,0
2,0,0,0,2,999.0,23963.0,25.115000000000002,0,KEY LABORATORY PRECISION & NON-TRADITIONAL MACHINING TECHNOLOGY,0
1,0,0,0,1,218.0,4841.0,22.21,0,CLINTON HLTH ACCESS INITIAT,0
3,0,0,1,2,2577.0,45512.0,17.310000000000002,0,INDIAN INSTITUTE OF TECHNOLOGY (IIT) - BHUBANESWAR,0
1,0,1,0,0,1824.0,38617.0,21.17,1,GNS SCIENCE - NEW ZEALAND,0
6,0,0,2,4,905.0,61716.0,83.61666666666667,0,MRC,2
6,0,0,2,4,7477.0,167615.0,17.468333333333337,0,"POST GRADUATE INSTITUTE OF MEDICAL EDUCATION & RESEARCH (PGIMER), CHANDIGARH",2
2,0,0,1,1,2365.0,71636.0,32.425,0,EAST METROPOLITAN HEALTH SERVICE,0
2,0,0,0,2,748.0,14232.0,19.049999999999997,0,CY CERGY PARIS UNIVERSITE,0
3,1,0,1,1,3570.0,155709.0,42.11333333333334,1,MET OFFICE - UK,0
10,0,5,3,2,8582.0,174016.0,20.345999999999997,5,GOVERNMENT COLLEGE UNIVERSITY FAISALABAD,2
12,0,4,3,5,10269.0,233023.0,23.439166666666665,4,NORTHUMBRIA UNIVERSITY,2
1,0,0,0,1,31.0,39628.0,1278.32,0,UNIV HOSP SETIF,0
1,0,0,0,1,145.0,3801.0,26.21,0,GLOBAL ENERGY INTERCONNECT RES INST,0
1,0,0,0,1,550.0,6729.0,12.23,0,FU JEN CATHOLIC UNIVERSITY HOSPITAL,0
1,0,0,0,1,484.0,4150.0,8.57,0,UNIVERSITY OF NORTHERN COLORADO,0
6,0,2,2,2,4487.0,124386.0,29.521666666666672,2,LAPPEENRANTA-LAHTI UNIVERSITY OF TECHNOLOGY LUT,2
1,0,0,0,1,577.0,34896.0,60.48,0,HARRY PERKINS INSTITUTE OF MEDICAL RESEARCH,0
6,0,1,3,2,4669.0,136074.0,28.683333333333334,1,BAYER AG,2
3,0,0,1,2,1859.0,64259.0,32.32,0,INDIAN INSTITUTE OF TECHNOLOGY (IIT) - GANDHINAGAR,0
1,0,0,0,1,98.0,5858.0,59.78,0,EMD SERONO,0
3,0,0,1,2,1378.0,18788.0,13.246666666666668,0,UNIVERSIDAD AUTONOMA DE QUERETARO,0
3,0,0,1,2,2222.0,39780.0,16.8,0,TORONTO REHABILITATION INSTITUTE,0
9,0,2,5,2,12931.0,331368.0,21.955555555555556,2,SEMMELWEIS UNIVERSITY,2
1,0,0,0,1,44.0,9596.0,218.09,0,ODESSA NATIONAL MEDICAL UNIVERSITY,0
1,0,0,0,1,565.0,6239.0,11.04,0,HCMC UNIVERSITY OF TECHNOLOGY & EDUCATION (HCMUTE),0
2,0,0,2,0,634.0,22400.0,39.4,0,BUTLER HOSPITAL RHODE ISLAND,0
3,0,0,0,3,615.0,14425.0,24.463333333333335,0,JAHANGIRNAGAR UNIVERSITY,0
1,0,0,0,1,225.0,7488.0,33.28,0,SERBIAN ACADEMY OF SCIENCES & ARTS,0
1,0,0,0,1,258.0,5333.0,20.67,0,ST JOSEFS HOSP,0
2,0,0,0,2,1234.0,60356.0,70.52,0,IRCCS MULTIMEDICA,0
1,0,0,0,1,621.0,16817.0,27.08,0,EDWARD HINES JR. VA HOSPITAL,0
15,1,8,4,2,35302.0,718476.0,19.388,9,TEHRAN UNIVERSITY OF MEDICAL SCIENCES,1
3,0,0,0,3,1745.0,32338.0,18.66333333333333,0,YANGTZE NORMAL UNIVERSITY,0
7,0,2,3,2,10626.0,306292.0,26.707142857142856,2,CHAIM SHEBA MEDICAL CENTER,2
1,0,0,0,1,970.0,14768.0,15.22,0,KONYANG UNIVERSITY HOSPITAL,0
1,0,0,0,1,604.0,4913.0,8.13,0,ESKISEHIR TECHNICAL UNIVERSITY,0
1,0,0,0,1,153.0,2797.0,18.28,0,INDEPTH NETWORK,0
1,0,0,0,1,793.0,16965.0,21.39,0,UNIVERSITY TRIESTE HOSPITAL,0
2,0,0,1,1,2808.0,47718.0,14.674999999999999,0,PRINCETON PLASMA PHYSICS LABORATORY,0
1,0,0,0,1,566.0,6224.0,11.0,0,NATIONAL REMOTE SENSING CENTRE (NRSC),0
1,0,0,1,0,485.0,15317.0,31.58,0,COLLABORAT INNOVAT CTR GEOSPATIAL TECHNOL,0
1,0,0,0,1,4.0,9919.0,2479.75,0,GERMAN FED ENVIRONM AGCY,0
6,0,3,1,2,5915.0,136768.0,22.895,3,MISSOURI UNIVERSITY OF SCIENCE & TECHNOLOGY,2
1,0,0,0,1,302.0,7279.0,24.1,0,DEVERS EYE INSTITUTE,0
1,0,0,0,1,599.0,4757.0,7.94,0,MALAYSIAN PALM OIL BOARD,0
5,0,0,3,2,8364.0,109083.0,13.576000000000002,0,WROCLAW UNIVERSITY OF SCIENCE & TECHNOLOGY,2
3,0,0,2,1,1735.0,54123.0,30.47666666666667,0,HARVARD PILGRIM HEALTH CARE,0
2,0,0,1,1,528.0,10425.0,25.98,0,UNIVERSITY OF ERFURT,0
1,0,0,0,1,13.0,6331.0,487.0,0,INST MED RES & MED PLANT STUDIES,0
1,0,0,0,1,218.0,4692.0,21.52,0,UNIV WAH,0
1,0,0,0,1,303.0,12931.0,42.68,0,INSTITUTE OF RHEUMATOLOGY,0
1,0,0,0,1,272.0,11239.0,41.32,0,CVPATH INSTITUTE,0
1,0,0,0,1,517.0,15673.0,30.32,0,EPWORTH HEALTHCARE,0
2,0,1,0,1,1729.0,22748.0,13.14,1,RESEARCH CENTER OF BIOTECHNOLOGY RAS,0
1,0,0,0,1,9.0,7635.0,848.33,0,CLIN PROJECTS RES,0
3,0,0,1,2,256.0,92019.0,328.46666666666664,0,RAFFLES HOSPITAL,0
1,0,0,0,1,245.0,47259.0,192.89,0,ASFENDIYAROV KAZAKH NATIONAL MEDICAL UNIVERSITY,0
1,0,0,0,1,1651.0,26849.0,16.26,0,HARVARD SCHOOL OF DENTAL MEDICINE,0
1,0,0,0,1,350.0,10734.0,30.67,0,ROYAL HOSP SICK CHILDREN,0
3,0,1,0,2,1142.0,37832.0,35.74,1,EUROPEAN CENTRE FOR DISEASE PREVENTION & CONTROL,0
5,0,1,3,1,3555.0,126318.0,34.836,1,AMGEN,0
2,0,0,1,1,299.0,29239.0,129.6,0,UNIVERSITY OF WASHINGTON BOTHELL,0
10,0,4,2,4,13059.0,250022.0,19.664,4,UNIVERSITY OF STUTTGART,2
6,0,3,1,2,14978.0,326794.0,20.463333333333335,3,QINGDAO UNIVERSITY OF SCIENCE & TECHNOLOGY,2
1,0,0,0,1,777.0,15631.0,20.12,0,PRINCE OF ASTURIAS UNIVERSITY HOSPITAL,0
1,0,0,0,1,428.0,22305.0,52.11,0,UNIVERSITY SOUTHERN CALIFORNIA HOSPITAL,0
2,0,0,1,1,1705.0,48289.0,103.78,0,AZERBAIJAN NATIONAL ACADEMY OF SCIENCES (ANAS),0
2,0,0,0,2,1406.0,14023.0,9.59,0,NATIONAL TAIPEI UNIVERSITY OF NURSING & HEALTH SCIENCE (NTUNHS),0
1,0,0,0,1,420.0,5037.0,11.99,0,HAFR ALBATIN UNIVERSITY,0
22,17,4,1,0,114558.0,3791337.0,33.614090909090905,21,SWISS FEDERAL INSTITUTES OF TECHNOLOGY DOMAIN,4
9,0,5,3,1,15846.0,428555.0,27.264444444444443,5,BAYLOR COLLEGE MEDICAL HOSPITAL,2
1,0,0,0,1,8.0,7467.0,933.38,0,MED GRP ENCINO,0
1,0,0,0,1,214.0,4070.0,19.02,0,RIDDET INST,0
1,0,1,0,0,1074.0,7037.0,6.55,1,CSIC - INSTITUTO DE CIENCIAS MATEMATICAS (ICMAT),0
